latitude,longitude,value,date,variable
14.5,78.5,5.96564840514685e-05,2019-02-15,hcho
14.5,79.0,6.32617633076149e-05,2019-02-15,hcho
14.5,79.5,6.454567885063177e-05,2019-02-15,hcho
14.5,80.0,5.72740361796649e-05,2019-02-15,hcho
14.5,80.5,5.7681778683590195e-05,2019-02-15,hcho
14.5,81.0,5.8308399203408575e-05,2019-02-15,hcho
14.5,81.5,6.613304044861937e-05,2019-02-15,hcho
14.5,82.0,5.538122330965425e-05,2019-02-15,hcho
14.5,82.5,6.708914924252044e-05,2019-02-15,hcho
14.5,83.0,6.083703370330965e-05,2019-02-15,hcho
14.5,83.5,6.118951115009806e-05,2019-02-15,hcho
14.5,84.0,6.430241379886896e-05,2019-02-15,hcho
14.5,84.5,6.026567976712889e-05,2019-02-15,hcho
14.5,85.0,6.518166169607853e-05,2019-02-15,hcho
15.0,72.5,5.736345748157923e-05,2019-02-15,hcho
15.0,73.0,6.699663693300899e-05,2019-02-15,hcho
15.0,73.5,5.7722387125077235e-05,2019-02-15,hcho
15.0,74.0,6.72168221176696e-05,2019-02-15,hcho
15.0,74.5,5.784896564660181e-05,2019-02-15,hcho
15.0,75.0,5.854097668777856e-05,2019-02-15,hcho
15.0,75.5,5.4929195898320754e-05,2019-02-15,hcho
15.0,76.0,5.611091190656045e-05,2019-02-15,hcho
15.0,76.0,70.99966968668453,2019-02-15,frp
15.0,76.5,5.028150822654329e-05,2019-02-15,hcho
15.0,77.0,5.391292057384922e-05,2019-02-15,hcho
15.0,77.5,5.912128446634802e-05,2019-02-15,hcho
15.0,78.0,5.582197551699379e-05,2019-02-15,hcho
15.0,78.5,7.149851350911202e-05,2019-02-15,hcho
15.0,79.0,5.663041516434776e-05,2019-02-15,hcho
15.0,79.5,6.578541430399928e-05,2019-02-15,hcho
15.0,80.0,6.805544252101968e-05,2019-02-15,hcho
15.0,80.5,5.736223147753997e-05,2019-02-15,hcho
15.0,81.0,5.6955277749284414e-05,2019-02-15,hcho
15.0,81.5,5.747005450044874e-05,2019-02-15,hcho
15.0,82.0,5.910932525395463e-05,2019-02-15,hcho
15.0,82.5,5.8082903390198244e-05,2019-02-15,hcho
15.0,83.0,5.4082048697020464e-05,2019-02-15,hcho
15.0,83.5,6.166799267975718e-05,2019-02-15,hcho
15.0,84.0,5.8067136476969765e-05,2019-02-15,hcho
15.0,84.5,7.173678155724464e-05,2019-02-15,hcho
15.0,85.0,6.463909123991432e-05,2019-02-15,hcho
15.5,72.5,5.8183000158290334e-05,2019-02-15,hcho
15.5,73.0,6.29146771645686e-05,2019-02-15,hcho
15.5,73.5,6.271317079773386e-05,2019-02-15,hcho
15.5,74.0,6.54137235533145e-05,2019-02-15,hcho
15.5,74.5,5.1252940358999514e-05,2019-02-15,hcho
15.5,75.0,5.370897378164292e-05,2019-02-15,hcho
15.5,75.5,5.579113129354787e-05,2019-02-15,hcho
15.5,76.0,5.99542849110369e-05,2019-02-15,hcho
15.5,76.5,4.259163113998672e-05,2019-02-15,hcho
15.5,77.0,5.564455907306959e-05,2019-02-15,hcho
15.5,77.5,6.661504930272321e-05,2019-02-15,hcho
15.5,78.0,5.433659457312366e-05,2019-02-15,hcho
15.5,78.5,6.119578897221238e-05,2019-02-15,hcho
15.5,79.0,6.152344688567343e-05,2019-02-15,hcho
15.5,79.5,6.202376324948904e-05,2019-02-15,hcho
15.5,80.0,6.357071035279285e-05,2019-02-15,hcho
15.5,80.5,6.503827940768005e-05,2019-02-15,hcho
15.5,81.0,6.765411928999172e-05,2019-02-15,hcho
15.5,81.5,5.814405844080066e-05,2019-02-15,hcho
15.5,82.0,5.582788034739081e-05,2019-02-15,hcho
15.5,82.5,6.208693805771714e-05,2019-02-15,hcho
15.5,83.0,6.199773542997934e-05,2019-02-15,hcho
15.5,83.0,10.074910140677826,2019-02-15,frp
15.5,83.5,6.095117062388666e-05,2019-02-15,hcho
15.5,84.0,6.022785802456789e-05,2019-02-15,hcho
15.5,84.5,6.322309618949252e-05,2019-02-15,hcho
15.5,85.0,7.081194890031444e-05,2019-02-15,hcho
16.0,72.5,6.123839047938389e-05,2019-02-15,hcho
16.0,73.0,6.787873845964748e-05,2019-02-15,hcho
16.0,73.5,6.303095460941281e-05,2019-02-15,hcho
16.0,74.0,6.09245176766119e-05,2019-02-15,hcho
16.0,74.5,5.775930398807747e-05,2019-02-15,hcho
16.0,75.0,6.096192202532165e-05,2019-02-15,hcho
16.0,75.5,6.065632043156449e-05,2019-02-15,hcho
16.0,76.0,5.6490867986134244e-05,2019-02-15,hcho
16.0,76.5,5.719686282447217e-05,2019-02-15,hcho
16.0,77.0,6.187753143615271e-05,2019-02-15,hcho
16.0,77.5,6.781909220700181e-05,2019-02-15,hcho
16.0,78.0,5.966272075546517e-05,2019-02-15,hcho
16.0,78.5,5.275140255874889e-05,2019-02-15,hcho
16.0,79.0,4.8997442277729704e-05,2019-02-15,hcho
16.0,79.5,5.4885307975176544e-05,2019-02-15,hcho
16.0,80.0,6.353325429732688e-05,2019-02-15,hcho
16.0,80.5,5.358995006747564e-05,2019-02-15,hcho
16.0,81.0,6.435375870223084e-05,2019-02-15,hcho
16.0,81.5,6.324247795062342e-05,2019-02-15,hcho
16.0,82.0,5.94955927419332e-05,2019-02-15,hcho
16.0,82.5,5.236384620620642e-05,2019-02-15,hcho
16.0,83.0,5.653193171142389e-05,2019-02-15,hcho
16.0,83.5,5.8785291771548464e-05,2019-02-15,hcho
16.0,84.0,6.175174904340159e-05,2019-02-15,hcho
16.0,84.5,5.373377493987789e-05,2019-02-15,hcho
16.0,85.0,6.72102950811964e-05,2019-02-15,hcho
16.5,72.5,6.16509273009669e-05,2019-02-15,hcho
16.5,73.0,6.222106666484731e-05,2019-02-15,hcho
16.5,73.5,6.31509143684161e-05,2019-02-15,hcho
16.5,74.0,6.658306321974054e-05,2019-02-15,hcho
16.5,74.5,6.0919906417585734e-05,2019-02-15,hcho
16.5,75.0,6.348231935702094e-05,2019-02-15,hcho
16.5,75.5,5.655533905878203e-05,2019-02-15,hcho
16.5,76.0,6.894200273363246e-05,2019-02-15,hcho
16.5,76.5,6.0577822643632325e-05,2019-02-15,hcho
16.5,77.0,5.6532042281703976e-05,2019-02-15,hcho
16.5,77.5,5.770638340300448e-05,2019-02-15,hcho
16.5,77.5,6.128078334600468,2019-02-15,frp
16.5,78.0,5.048959691435072e-05,2019-02-15,hcho
16.5,78.5,7.229869788044169e-05,2019-02-15,hcho
16.5,79.0,5.745796967904196e-05,2019-02-15,hcho
16.5,79.5,6.179795752454418e-05,2019-02-15,hcho
16.5,80.0,6.233166138873756e-05,2019-02-15,hcho
16.5,80.5,5.862069105600856e-05,2019-02-15,hcho
16.5,81.0,5.792085305921278e-05,2019-02-15,hcho
16.5,81.5,7.194743197825566e-05,2019-02-15,hcho
16.5,82.0,5.982428512185428e-05,2019-02-15,hcho
16.5,82.5,5.5555707229207475e-05,2019-02-15,hcho
16.5,83.0,6.012560173491807e-05,2019-02-15,hcho
16.5,83.5,5.904224073349095e-05,2019-02-15,hcho
16.5,84.0,5.6277915140927295e-05,2019-02-15,hcho
16.5,84.5,6.488171425562347e-05,2019-02-15,hcho
16.5,85.0,6.30538496023514e-05,2019-02-15,hcho
17.0,72.5,6.121084902079063e-05,2019-02-15,hcho
17.0,73.0,5.584056963101846e-05,2019-02-15,hcho
17.0,73.5,6.889319682972374e-05,2019-02-15,hcho
17.0,74.0,6.162292485250822e-05,2019-02-15,hcho
17.0,74.5,5.6935979838699025e-05,2019-02-15,hcho
17.0,75.0,6.527834611797325e-05,2019-02-15,hcho
17.0,75.5,6.04059630401267e-05,2019-02-15,hcho
17.0,76.0,6.458402356404353e-05,2019-02-15,hcho
17.0,76.5,6.184001434417333e-05,2019-02-15,hcho
17.0,77.0,7.074583132993481e-05,2019-02-15,hcho
17.0,77.5,5.4675414974698587e-05,2019-02-15,hcho
17.0,78.0,5.7186805021318274e-05,2019-02-15,hcho
17.0,78.5,7.465834796765299e-05,2019-02-15,hcho
17.0,79.0,5.9350151675933273e-05,2019-02-15,hcho
17.0,79.5,5.419416010654285e-05,2019-02-15,hcho
17.0,80.0,6.265468314918306e-05,2019-02-15,hcho
17.0,80.5,6.528852671987272e-05,2019-02-15,hcho
17.0,81.0,5.927962906364589e-05,2019-02-15,hcho
17.0,81.5,5.05116385675039e-05,2019-02-15,hcho
17.0,82.0,5.5325292478871515e-05,2019-02-15,hcho
17.0,82.5,5.202426190207202e-05,2019-02-15,hcho
17.0,83.0,6.984198172170005e-05,2019-02-15,hcho
17.0,83.5,5.166853480633946e-05,2019-02-15,hcho
17.0,84.0,5.6969454086306747e-05,2019-02-15,hcho
17.0,84.5,6.249759567311668e-05,2019-02-15,hcho
17.0,85.0,5.356425504008309e-05,2019-02-15,hcho
17.5,72.5,6.168784646493612e-05,2019-02-15,hcho
17.5,73.0,5.625166753206971e-05,2019-02-15,hcho
17.5,73.5,6.129871957550847e-05,2019-02-15,hcho
17.5,74.0,5.822226904251129e-05,2019-02-15,hcho
17.5,74.5,5.8896066946366114e-05,2019-02-15,hcho
17.5,75.0,6.499172648685435e-05,2019-02-15,hcho
17.5,75.5,5.390187869695016e-05,2019-02-15,hcho
17.5,76.0,6.127583564845648e-05,2019-02-15,hcho
17.5,76.5,6.371618456153417e-05,2019-02-15,hcho
17.5,77.0,5.345088864198025e-05,2019-02-15,hcho
17.5,77.5,5.1900225685029266e-05,2019-02-15,hcho
17.5,78.0,5.83177390849797e-05,2019-02-15,hcho
17.5,78.5,4.920393132407882e-05,2019-02-15,hcho
17.5,79.0,6.095058839870976e-05,2019-02-15,hcho
17.5,79.5,6.292433999001372e-05,2019-02-15,hcho
17.5,80.0,5.2719737251538696e-05,2019-02-15,hcho
17.5,80.5,6.391511398740392e-05,2019-02-15,hcho
17.5,81.0,6.579222351191314e-05,2019-02-15,hcho
17.5,81.5,6.149299704873459e-05,2019-02-15,hcho
17.5,82.0,6.617341145719773e-05,2019-02-15,hcho
17.5,82.5,5.8045315039080487e-05,2019-02-15,hcho
17.5,83.0,5.692497836515161e-05,2019-02-15,hcho
17.5,83.5,5.902513907363e-05,2019-02-15,hcho
17.5,84.0,5.450494461481808e-05,2019-02-15,hcho
17.5,84.5,5.6735901256444764e-05,2019-02-15,hcho
17.5,85.0,5.972617770013331e-05,2019-02-15,hcho
18.0,72.5,6.0173665585670225e-05,2019-02-15,hcho
18.0,73.0,6.173962707667058e-05,2019-02-15,hcho
18.0,73.5,4.897235831030431e-05,2019-02-15,hcho
18.0,74.0,7.416571685340277e-05,2019-02-15,hcho
18.0,74.5,5.478461306653466e-05,2019-02-15,hcho
18.0,75.0,6.26982934151104e-05,2019-02-15,hcho
18.0,75.5,6.085979838053854e-05,2019-02-15,hcho
18.0,76.0,5.622338493083846e-05,2019-02-15,hcho
18.0,76.5,6.221303230784892e-05,2019-02-15,hcho
18.0,77.0,5.4891153591583726e-05,2019-02-15,hcho
18.0,77.5,5.9322514439706e-05,2019-02-15,hcho
18.0,78.0,6.949398895347443e-05,2019-02-15,hcho
18.0,78.5,5.723234847951492e-05,2019-02-15,hcho
18.0,79.0,5.981444529693895e-05,2019-02-15,hcho
18.0,79.5,5.4093650076675574e-05,2019-02-15,hcho
18.0,80.0,6.281899242227573e-05,2019-02-15,hcho
18.0,80.5,5.561881100547951e-05,2019-02-15,hcho
18.0,81.0,6.0960094215944785e-05,2019-02-15,hcho
18.0,81.5,6.4502665483954e-05,2019-02-15,hcho
18.0,82.0,5.8215052400241655e-05,2019-02-15,hcho
18.0,82.5,6.229896755703023e-05,2019-02-15,hcho
18.0,83.0,6.125470576593566e-05,2019-02-15,hcho
18.0,83.5,6.471155325581396e-05,2019-02-15,hcho
18.0,84.0,6.232670414427082e-05,2019-02-15,hcho
18.0,84.5,6.592573525944078e-05,2019-02-15,hcho
18.0,85.0,5.816995299278829e-05,2019-02-15,hcho
18.5,72.5,5.283539114232412e-05,2019-02-15,hcho
18.5,73.0,5.1006800481565716e-05,2019-02-15,hcho
18.5,73.5,5.1461868720425816e-05,2019-02-15,hcho
18.5,74.0,5.770782413162001e-05,2019-02-15,hcho
18.5,74.5,6.0073973021266104e-05,2019-02-15,hcho
18.5,75.0,5.572492469348096e-05,2019-02-15,hcho
18.5,75.5,4.7980025419226306e-05,2019-02-15,hcho
18.5,76.0,5.581054240775039e-05,2019-02-15,hcho
18.5,76.5,5.6954282683739695e-05,2019-02-15,hcho
18.5,77.0,5.9125827083276955e-05,2019-02-15,hcho
18.5,77.5,6.645242750742068e-05,2019-02-15,hcho
18.5,78.0,5.0105154690041316e-05,2019-02-15,hcho
18.5,78.5,6.262536943708978e-05,2019-02-15,hcho
18.5,79.0,6.210284739697816e-05,2019-02-15,hcho
18.5,79.5,5.7962075619501185e-05,2019-02-15,hcho
18.5,80.0,6.118592670801036e-05,2019-02-15,hcho
18.5,80.5,5.828102062058363e-05,2019-02-15,hcho
18.5,81.0,6.19908704417084e-05,2019-02-15,hcho
18.5,81.5,5.487264097819722e-05,2019-02-15,hcho
18.5,82.0,5.430414218304348e-05,2019-02-15,hcho
18.5,82.5,4.96649882540817e-05,2019-02-15,hcho
18.5,83.0,6.120969738875004e-05,2019-02-15,hcho
18.5,83.5,5.620888623339744e-05,2019-02-15,hcho
18.5,84.0,5.129144548153056e-05,2019-02-15,hcho
18.5,84.5,5.437950600793717e-05,2019-02-15,hcho
18.5,85.0,6.198069057071869e-05,2019-02-15,hcho
19.0,72.5,5.9728382788742525e-05,2019-02-15,hcho
19.0,73.0,5.423986150957918e-05,2019-02-15,hcho
19.0,73.5,6.591307526905015e-05,2019-02-15,hcho
19.0,74.0,5.855028091969821e-05,2019-02-15,hcho
19.0,74.5,6.128580841998134e-05,2019-02-15,hcho
19.0,75.0,5.962207879697281e-05,2019-02-15,hcho
19.0,75.5,5.750629269933562e-05,2019-02-15,hcho
19.0,76.0,6.093196283538274e-05,2019-02-15,hcho
19.0,76.5,6.467310039506688e-05,2019-02-15,hcho
19.0,77.0,5.74214816569415e-05,2019-02-15,hcho
19.0,77.5,6.26618278750462e-05,2019-02-15,hcho
19.0,78.0,5.542184335941787e-05,2019-02-15,hcho
19.0,78.5,6.802386698724157e-05,2019-02-15,hcho
19.0,79.0,5.4785031847419475e-05,2019-02-15,hcho
19.0,79.5,7.003947989942366e-05,2019-02-15,hcho
19.0,80.0,5.273689703331271e-05,2019-02-15,hcho
19.0,80.5,5.715546354650836e-05,2019-02-15,hcho
19.0,81.0,6.119369092247418e-05,2019-02-15,hcho
19.0,81.5,6.504892394187901e-05,2019-02-15,hcho
19.0,82.0,6.704298456524353e-05,2019-02-15,hcho
19.0,82.5,6.622346977066591e-05,2019-02-15,hcho
19.0,83.0,5.0499447059938594e-05,2019-02-15,hcho
19.0,83.5,6.099871082564724e-05,2019-02-15,hcho
19.0,84.0,5.5064481627115915e-05,2019-02-15,hcho
19.0,84.5,6.380792152105881e-05,2019-02-15,hcho
19.0,85.0,6.444624743616506e-05,2019-02-15,hcho
19.5,72.5,6.009262104505732e-05,2019-02-15,hcho
19.5,73.0,5.5908452551636906e-05,2019-02-15,hcho
19.5,73.5,5.307529788589397e-05,2019-02-15,hcho
19.5,74.0,5.5022701176274706e-05,2019-02-15,hcho
19.5,74.5,5.478399206403415e-05,2019-02-15,hcho
19.5,75.0,5.87464881550389e-05,2019-02-15,hcho
19.5,75.5,6.373450887001765e-05,2019-02-15,hcho
19.5,76.0,5.9121907680219586e-05,2019-02-15,hcho
19.5,76.5,5.271617801577081e-05,2019-02-15,hcho
19.5,77.0,5.241185379367687e-05,2019-02-15,hcho
19.5,77.5,6.205418380396177e-05,2019-02-15,hcho
19.5,78.0,6.831190848765123e-05,2019-02-15,hcho
19.5,78.5,5.906136289404484e-05,2019-02-15,hcho
19.5,79.0,5.517475788988198e-05,2019-02-15,hcho
19.5,79.5,5.3625732356888874e-05,2019-02-15,hcho
19.5,80.0,6.172626222451134e-05,2019-02-15,hcho
19.5,80.5,6.649651942699787e-05,2019-02-15,hcho
19.5,81.0,5.704529233572054e-05,2019-02-15,hcho
19.5,81.5,5.590964879349339e-05,2019-02-15,hcho
19.5,82.0,5.154347416900281e-05,2019-02-15,hcho
19.5,82.5,5.894417807994418e-05,2019-02-15,hcho
19.5,83.0,6.24795851986603e-05,2019-02-15,hcho
19.5,83.5,5.4833298096931744e-05,2019-02-15,hcho
19.5,84.0,5.970590806852273e-05,2019-02-15,hcho
19.5,84.5,6.109787453113952e-05,2019-02-15,hcho
19.5,85.0,6.149117409999771e-05,2019-02-15,hcho
20.0,72.5,5.283297684533563e-05,2019-02-15,hcho
20.0,73.0,5.3737218027580796e-05,2019-02-15,hcho
20.0,73.5,5.862188055754579e-05,2019-02-15,hcho
20.0,74.0,6.172639414579703e-05,2019-02-15,hcho
20.0,74.5,6.89646643525476e-05,2019-02-15,hcho
20.0,75.0,5.252868343325149e-05,2019-02-15,hcho
20.0,75.5,5.9442476740545544e-05,2019-02-15,hcho
20.0,76.0,5.817819600733413e-05,2019-02-15,hcho
20.0,76.5,5.5993012505227164e-05,2019-02-15,hcho
20.0,77.0,6.401746227269759e-05,2019-02-15,hcho
20.0,77.5,6.102815356779441e-05,2019-02-15,hcho
20.0,78.0,6.118391910292112e-05,2019-02-15,hcho
20.0,78.5,5.224638449330332e-05,2019-02-15,hcho
20.0,79.0,5.642086825288583e-05,2019-02-15,hcho
20.0,79.5,5.843862761448367e-05,2019-02-15,hcho
20.0,80.0,5.9038434711715795e-05,2019-02-15,hcho
20.0,80.5,7.051033671580206e-05,2019-02-15,hcho
20.0,81.0,5.668524711455118e-05,2019-02-15,hcho
20.0,81.5,4.55573553685012e-05,2019-02-15,hcho
20.0,82.0,5.8505732471068306e-05,2019-02-15,hcho
20.0,82.5,6.072473688807114e-05,2019-02-15,hcho
20.0,83.0,5.8455890628742606e-05,2019-02-15,hcho
20.0,83.5,4.3744592510550016e-05,2019-02-15,hcho
20.0,84.0,5.9652295107181155e-05,2019-02-15,hcho
20.0,84.5,6.088651209492928e-05,2019-02-15,hcho
20.0,85.0,5.177345543090603e-05,2019-02-15,hcho
20.0,85.5,5.474261476169893e-05,2019-02-15,hcho
20.0,86.0,5.787266375550142e-05,2019-02-15,hcho
20.0,86.5,5.5367703399381927e-05,2019-02-15,hcho
20.0,87.0,5.613129275501772e-05,2019-02-15,hcho
20.0,87.5,5.9698197108314266e-05,2019-02-15,hcho
20.0,88.0,5.5046306102743895e-05,2019-02-15,hcho
20.0,88.5,5.051445540459135e-05,2019-02-15,hcho
20.0,89.0,6.274812478280948e-05,2019-02-15,hcho
20.0,89.5,5.296608433652235e-05,2019-02-15,hcho
20.0,90.0,5.714114609985349e-05,2019-02-15,hcho
20.0,90.5,5.56504090658506e-05,2019-02-15,hcho
20.0,91.0,5.233073926563437e-05,2019-02-15,hcho
20.0,91.5,6.257916608514386e-05,2019-02-15,hcho
20.0,91.5,13.071770396614632,2019-02-15,frp
20.0,92.0,6.19969405404747e-05,2019-02-15,hcho
20.0,92.5,5.545472629525123e-05,2019-02-15,hcho
20.0,93.0,6.014496856352638e-05,2019-02-15,hcho
20.0,93.5,5.810939929064866e-05,2019-02-15,hcho
20.0,94.0,6.108240603451909e-05,2019-02-15,hcho
20.0,94.5,6.41688060448361e-05,2019-02-15,hcho
20.0,95.0,5.739330067137879e-05,2019-02-15,hcho
20.0,95.5,5.596953728055609e-05,2019-02-15,hcho
20.0,96.0,5.376193496637914e-05,2019-02-15,hcho
20.0,96.5,5.132644282185686e-05,2019-02-15,hcho
20.0,97.0,5.011814154712994e-05,2019-02-15,hcho
20.0,97.5,5.484058484321406e-05,2019-02-15,hcho
20.5,72.5,6.29467708096479e-05,2019-02-15,hcho
20.5,73.0,6.113687672936386e-05,2019-02-15,hcho
20.5,73.5,5.5307690331939003e-05,2019-02-15,hcho
20.5,74.0,6.853378843899503e-05,2019-02-15,hcho
20.5,74.5,5.4718672757650824e-05,2019-02-15,hcho
20.5,75.0,6.42559538196615e-05,2019-02-15,hcho
20.5,75.5,6.555480335630179e-05,2019-02-15,hcho
20.5,76.0,6.00471080873631e-05,2019-02-15,hcho
20.5,76.5,5.4358670523906984e-05,2019-02-15,hcho
20.5,77.0,5.592063961610697e-05,2019-02-15,hcho
20.5,77.5,5.867064890199206e-05,2019-02-15,hcho
20.5,77.5,52.02539729329684,2019-02-15,frp
20.5,78.0,5.3734783706609284e-05,2019-02-15,hcho
20.5,78.5,6.424130399690278e-05,2019-02-15,hcho
20.5,79.0,6.114857426914492e-05,2019-02-15,hcho
20.5,79.5,6.353632158278756e-05,2019-02-15,hcho
20.5,80.0,5.915996500320148e-05,2019-02-15,hcho
20.5,80.5,5.4207983988951603e-05,2019-02-15,hcho
20.5,81.0,6.078290287658561e-05,2019-02-15,hcho
20.5,81.5,6.430304180425804e-05,2019-02-15,hcho
20.5,82.0,5.915314518401478e-05,2019-02-15,hcho
20.5,82.5,5.311914312379568e-05,2019-02-15,hcho
20.5,83.0,5.483045751153078e-05,2019-02-15,hcho
20.5,83.5,5.794020707380268e-05,2019-02-15,hcho
20.5,84.0,6.50253408230731e-05,2019-02-15,hcho
20.5,84.5,6.674360524776252e-05,2019-02-15,hcho
20.5,85.0,5.347856469924296e-05,2019-02-15,hcho
20.5,85.5,5.9543294374956725e-05,2019-02-15,hcho
20.5,86.0,5.4773366099889206e-05,2019-02-15,hcho
20.5,86.5,5.1340759005283245e-05,2019-02-15,hcho
20.5,87.0,6.0644460237003826e-05,2019-02-15,hcho
20.5,87.5,5.84857439988014e-05,2019-02-15,hcho
20.5,88.0,5.879960008031994e-05,2019-02-15,hcho
20.5,88.5,5.692443201762455e-05,2019-02-15,hcho
20.5,89.0,5.926787822601656e-05,2019-02-15,hcho
20.5,89.5,5.9076739771736756e-05,2019-02-15,hcho
20.5,90.0,6.193506088945938e-05,2019-02-15,hcho
20.5,90.5,5.3679020592369144e-05,2019-02-15,hcho
20.5,91.0,6.219024177432189e-05,2019-02-15,hcho
20.5,91.5,6.141949254010579e-05,2019-02-15,hcho
20.5,92.0,5.937862072690094e-05,2019-02-15,hcho
20.5,92.5,5.789880566013923e-05,2019-02-15,hcho
20.5,93.0,5.727538862249061e-05,2019-02-15,hcho
20.5,93.5,5.731778112407856e-05,2019-02-15,hcho
20.5,94.0,5.789964162399584e-05,2019-02-15,hcho
20.5,94.5,5.028756664031064e-05,2019-02-15,hcho
20.5,95.0,6.924929779990237e-05,2019-02-15,hcho
20.5,95.5,6.31244126881927e-05,2019-02-15,hcho
20.5,96.0,6.680412251599242e-05,2019-02-15,hcho
20.5,96.5,6.0864991657175706e-05,2019-02-15,hcho
20.5,97.0,5.46353563977135e-05,2019-02-15,hcho
20.5,97.5,6.01376973558048e-05,2019-02-15,hcho
20.5,97.5,9.248955010368004,2019-02-15,frp
21.0,72.5,5.621907104654735e-05,2019-02-15,hcho
21.0,73.0,5.3011585061930975e-05,2019-02-15,hcho
21.0,73.5,6.56137098547345e-05,2019-02-15,hcho
21.0,74.0,5.923754498209238e-05,2019-02-15,hcho
21.0,74.5,6.324734476620574e-05,2019-02-15,hcho
21.0,75.0,5.4215272811380564e-05,2019-02-15,hcho
21.0,75.0,26.468796002414358,2019-02-15,frp
21.0,75.5,5.001490450557295e-05,2019-02-15,hcho
21.0,76.0,5.1732646426835765e-05,2019-02-15,hcho
21.0,76.5,5.31782599999325e-05,2019-02-15,hcho
21.0,77.0,4.679358419465859e-05,2019-02-15,hcho
21.0,77.5,4.876994133395925e-05,2019-02-15,hcho
21.0,78.0,6.455016613275871e-05,2019-02-15,hcho
21.0,78.5,6.309693028786251e-05,2019-02-15,hcho
21.0,79.0,5.4399198308022746e-05,2019-02-15,hcho
21.0,79.5,6.833544495028886e-05,2019-02-15,hcho
21.0,80.0,5.578410119632799e-05,2019-02-15,hcho
21.0,80.5,6.657076531915945e-05,2019-02-15,hcho
21.0,81.0,6.669726056342453e-05,2019-02-15,hcho
21.0,81.5,5.414023959830722e-05,2019-02-15,hcho
21.0,82.0,6.140343781278957e-05,2019-02-15,hcho
21.0,82.5,6.284369759980429e-05,2019-02-15,hcho
21.0,83.0,5.4017859442597854e-05,2019-02-15,hcho
21.0,83.5,4.339637301841024e-05,2019-02-15,hcho
21.0,84.0,6.126887053112479e-05,2019-02-15,hcho
21.0,84.5,5.304788431150877e-05,2019-02-15,hcho
21.0,85.0,5.658797285481732e-05,2019-02-15,hcho
21.0,85.5,5.82134265140398e-05,2019-02-15,hcho
21.0,86.0,6.0147977663942837e-05,2019-02-15,hcho
21.0,86.5,5.551612639908846e-05,2019-02-15,hcho
21.0,87.0,5.8572502196459874e-05,2019-02-15,hcho
21.0,87.5,6.325739419293274e-05,2019-02-15,hcho
21.0,88.0,4.757737575059518e-05,2019-02-15,hcho
21.0,88.5,5.02100648425381e-05,2019-02-15,hcho
21.0,89.0,5.139183469914389e-05,2019-02-15,hcho
21.0,89.5,5.462530301174778e-05,2019-02-15,hcho
21.0,90.0,6.11213822925566e-05,2019-02-15,hcho
21.0,90.5,6.24290070687415e-05,2019-02-15,hcho
21.0,91.0,5.628946129083269e-05,2019-02-15,hcho
21.0,91.5,5.630363206937028e-05,2019-02-15,hcho
21.0,92.0,6.421668623918121e-05,2019-02-15,hcho
21.0,92.5,5.82926192077809e-05,2019-02-15,hcho
21.0,93.0,5.537191707374518e-05,2019-02-15,hcho
21.0,93.5,6.176507226753981e-05,2019-02-15,hcho
21.0,94.0,6.115473326360757e-05,2019-02-15,hcho
21.0,94.5,5.92407346452699e-05,2019-02-15,hcho
21.0,95.0,5.439699822526629e-05,2019-02-15,hcho
21.0,95.5,5.238231097656062e-05,2019-02-15,hcho
21.0,96.0,5.280190813619296e-05,2019-02-15,hcho
21.0,96.5,5.3062780179691834e-05,2019-02-15,hcho
21.0,97.0,5.265003638434331e-05,2019-02-15,hcho
21.0,97.5,5.463379717191769e-05,2019-02-15,hcho
21.5,72.5,5.6667878124682016e-05,2019-02-15,hcho
21.5,73.0,5.724619725441751e-05,2019-02-15,hcho
21.5,73.5,5.1082843858510246e-05,2019-02-15,hcho
21.5,74.0,5.797336270500148e-05,2019-02-15,hcho
21.5,74.5,5.7174631105547005e-05,2019-02-15,hcho
21.5,75.0,5.619022935862395e-05,2019-02-15,hcho
21.5,75.5,5.371791444134432e-05,2019-02-15,hcho
21.5,76.0,5.1185978229489856e-05,2019-02-15,hcho
21.5,76.5,5.957325340291048e-05,2019-02-15,hcho
21.5,77.0,5.713794271876568e-05,2019-02-15,hcho
21.5,77.5,5.847750639759439e-05,2019-02-15,hcho
21.5,78.0,5.460419023155819e-05,2019-02-15,hcho
21.5,78.5,5.4028800877626754e-05,2019-02-15,hcho
21.5,79.0,6.182548196139087e-05,2019-02-15,hcho
21.5,79.5,7.005388756656908e-05,2019-02-15,hcho
21.5,80.0,5.5260269615237216e-05,2019-02-15,hcho
21.5,80.5,5.7499553383853084e-05,2019-02-15,hcho
21.5,81.0,5.632473689077902e-05,2019-02-15,hcho
21.5,81.5,5.259289121767815e-05,2019-02-15,hcho
21.5,82.0,5.449607472070055e-05,2019-02-15,hcho
21.5,82.5,6.678802226246997e-05,2019-02-15,hcho
21.5,83.0,5.318417529822407e-05,2019-02-15,hcho
21.5,83.5,5.710682635540439e-05,2019-02-15,hcho
21.5,84.0,5.3501772626029725e-05,2019-02-15,hcho
21.5,84.5,5.644356676645634e-05,2019-02-15,hcho
21.5,85.0,5.319280725764644e-05,2019-02-15,hcho
21.5,85.5,5.418579555383513e-05,2019-02-15,hcho
21.5,86.0,4.950733565316915e-05,2019-02-15,hcho
21.5,86.5,5.7212944572751484e-05,2019-02-15,hcho
21.5,87.0,5.493560879494698e-05,2019-02-15,hcho
